support,opposition,modal_regime,seed_disagreement,symmetric_fixed_point,lambda_symmetric,lambda_antisymmetric,symmetric_fixed_stable,n_collapse,n_equilibrium,n_lock_in,n_oscillation,n_unresolved,regime_transition_candidate,bifurcation_candidate
-3.75,7.5,collapse,False,0.0213577374,-0.0731555457,0.1567618837,True,7,0,0,0,0,False,False
-3.75,7.75,collapse,False,0.0212544737,-0.0780102039,0.1612210881,True,7,0,0,0,0,False,False
-3.75,8.0,collapse,False,0.0211526483,-0.0828208552,0.1656417104,True,7,0,0,0,0,False,False
-3.75,8.25,collapse,False,0.0210522266,-0.0875883790,0.1700245004,True,7,0,0,0,0,False,False
-3.75,8.5,collapse,False,0.0209531749,-0.0923136273,0.1743701849,True,7,0,0,0,0,False,False
-3.75,8.75,collapse,False,0.0208554610,-0.0969974260,0.1786794689,True,7,0,0,0,0,False,False
-3.75,9.0,collapse,False,0.0207590534,-0.1016405755,0.1829530360,True,7,0,0,0,0,False,False
-3.75,9.25,collapse,False,0.0206639220,-0.1062438526,0.1871915499,True,7,0,0,0,0,False,False
-3.75,9.5,collapse,False,0.0205700375,-0.1108080107,0.1913956548,True,7,0,0,0,0,False,False
-3.75,9.75,collapse,False,0.0204773716,-0.1153337809,0.1955659764,True,7,0,0,0,0,False,False
-3.75,10.0,collapse,False,0.0203858970,-0.1198218734,0.1997031223,True,7,0,0,0,0,False,False
-3.75,10.25,collapse,False,0.0202955873,-0.1242729775,0.2038076831,True,7,0,0,0,0,False,False
-3.75,10.5,collapse,False,0.0202064167,-0.1286877632,0.2078802328,True,7,0,0,0,0,False,False
-3.75,10.75,collapse,False,0.0201183605,-0.1330668814,0.2119213296,True,7,0,0,0,0,False,False
-3.75,11.0,collapse,False,0.0200313946,-0.1374109649,0.2159315163,True,7,0,0,0,0,False,False
-3.75,11.25,collapse,False,0.0199454958,-0.1417206291,0.2199113210,True,7,0,0,0,0,False,False
-3.75,11.5,collapse,False,0.0198606414,-0.1459964724,0.2238612576,True,7,0,0,0,0,False,False
-3.75,11.75,collapse,False,0.0197768096,-0.1502390771,0.2277818265,True,7,0,0,0,0,False,False
-3.75,12.0,collapse,False,0.0196939790,-0.1544490099,0.2316735148,True,7,0,0,0,0,False,False
-3.75,12.25,collapse,False,0.0196121292,-0.1586268224,0.2355367969,True,7,0,0,0,0,False,False
-3.75,12.5,collapse,False,0.0195312401,-0.1627730518,0.2393721351,True,7,0,0,0,0,False,False
-3.75,12.75,collapse,False,0.0194512924,-0.1668882213,0.2431799796,True,7,0,0,0,0,False,False
-3.75,13.0,collapse,False,0.0193722670,-0.1709728405,0.2469607696,True,7,0,0,0,0,False,False
-3.75,13.25,collapse,False,0.0192941458,-0.1750274060,0.2507149330,True,7,0,0,0,0,False,False
-3.75,13.5,collapse,False,0.0192169109,-0.1790524020,0.2544428871,True,7,0,0,0,0,False,False
-3.75,13.75,collapse,False,0.0191405451,-0.1830483005,0.2581450392,True,7,0,0,0,0,False,False
-3.75,14.0,collapse,False,0.0190650316,-0.1870155616,0.2618217863,True,7,0,0,0,0,False,False
-3.5,0.0,collapse,False,0.0333566150,0.1289758048,0.0000000000,True,7,0,0,0,0,False,False
-3.5,0.25,collapse,False,0.0330522774,0.1198493415,0.0079899561,True,7,0,0,0,0,False,False
-3.5,0.5,collapse,False,0.0327563791,0.1108918956,0.0158416994,True,7,0,0,0,0,False,False
-3.5,0.75,collapse,False,0.0324685077,0.1020964869,0.0235607278,True,7,0,0,0,0,False,False
-3.5,1.0,collapse,False,0.0321882798,0.0934565832,0.0311521944,True,7,0,0,0,0,False,False
-3.5,1.25,collapse,False,0.0319153385,0.0849660616,0.0386209371,True,7,0,0,0,0,False,False
-3.5,1.5,collapse,False,0.0316493509,0.0766191737,0.0459715042,True,7,0,0,0,0,False,False
-3.5,1.75,collapse,False,0.0313900060,0.0684105154,0.0532081786,True,7,0,0,0,0,False,False
-3.5,2.0,collapse,False,0.0311370127,0.0603349983,0.0603349983,True,7,0,0,0,0,False,False
-3.5,2.25,collapse,False,0.0308900985,0.0523878255,0.0673557757,True,7,0,0,0,0,False,False
-3.5,2.5,collapse,False,0.0306490075,0.0445644687,0.0742741145,True,7,0,0,0,0,False,False
-3.5,2.75,collapse,False,0.0304134993,0.0368606480,0.0810934256,True,7,0,0,0,0,False,False
-3.5,3.0,collapse,False,0.0301833480,0.0292723135,0.0878169406,True,7,0,0,0,0,False,False
-3.5,3.25,collapse,False,0.0299583407,0.0217956289,0.0944477252,True,7,0,0,0,0,False,False
-3.5,3.5,collapse,False,0.0297382766,0.0144269558,0.1009886904,True,7,0,0,0,0,False,False
-3.5,3.75,collapse,False,0.0295229663,0.0071628402,0.1074426029,True,7,0,0,0,0,False,False
-3.5,4.0,collapse,False,0.0293122308,0.0000000000,0.1138120955,True,7,0,0,0,0,False,False
-3.5,4.25,collapse,False,0.0291059006,-0.0070646868,0.1200996754,True,7,0,0,0,0,False,False
-3.5,4.5,collapse,False,0.0289038156,-0.0140341925,0.1263077325,True,7,0,0,0,0,False,False
-3.5,4.75,collapse,False,0.0287058237,-0.0209113495,0.1324385469,True,7,0,0,0,0,False,False
-3.5,5.0,collapse,False,0.0285117808,-0.0276988591,0.1384942956,True,7,0,0,0,0,False,False
-3.5,5.25,collapse,False,0.0283215500,-0.0343992998,0.1444770590,True,7,0,0,0,0,False,False
-3.5,5.5,collapse,False,0.0281350014,-0.0410151346,0.1503888270,True,7,0,0,0,0,False,False
-3.5,5.75,collapse,False,0.0279520112,-0.0475487185,0.1562315037,True,7,0,0,0,0,False,False
-3.5,6.0,collapse,False,0.0277724618,-0.0540023043,0.1620069129,True,7,0,0,0,0,False,False
-3.5,6.25,collapse,False,0.0275962410,-0.0603780490,0.1677168027,True,7,0,0,0,0,False,False
-3.5,6.5,collapse,False,0.0274232418,-0.0666780191,0.1733628498,True,7,0,0,0,0,False,False
-3.5,6.75,collapse,False,0.0272533625,-0.0729041960,0.1789466630,True,7,0,0,0,0,False,False
-3.5,7.0,collapse,False,0.0270865056,-0.0790584804,0.1844697877,True,7,0,0,0,0,False,False
-3.5,7.25,collapse,False,0.0269225781,-0.0851426970,0.1899337087,True,7,0,0,0,0,False,False
-3.5,7.5,collapse,False,0.0267614912,-0.0911585984,0.1953398537,True,7,0,0,0,0,False,False
-3.5,7.75,collapse,False,0.0266031599,-0.0971078692,0.2006895962,True,7,0,0,0,0,False,False
-3.5,8.0,collapse,False,0.0264475027,-0.1029921293,0.2059842586,True,7,0,0,0,0,False,False
-3.5,8.25,collapse,False,0.0262944418,-0.1088129376,0.2112251141,True,7,0,0,0,0,False,False
-3.5,8.5,collapse,False,0.0261439025,-0.1145717947,0.2164133900,True,7,0,0,0,0,False,False
-3.5,8.75,collapse,False,0.0259958131,-0.1202701463,0.2215502694,True,7,0,0,0,0,False,False
-3.5,9.0,collapse,False,0.0258501050,-0.1259093854,0.2266368937,True,7,0,0,0,0,False,False
-3.5,9.25,collapse,False,0.0257067123,-0.1314908554,0.2316743642,True,7,0,0,0,0,False,False
-3.5,9.5,collapse,False,0.0255655716,-0.1370158521,0.2366637446,True,7,0,0,0,0,False,False
-3.5,9.75,collapse,False,0.0254266221,-0.1424856264,0.2416060622,True,7,0,0,0,0,False,False
-3.5,10.0,collapse,False,0.0252898052,-0.1479013859,0.2465023098,True,7,0,0,0,0,False,False
-3.5,10.25,collapse,False,0.0251550649,-0.1532642973,0.2513534476,True,7,0,0,0,0,False,False
-3.5,10.5,collapse,False,0.0250223468,-0.1585754881,0.2561604039,True,7,0,0,0,0,False,False
-3.5,10.75,collapse,False,0.0248915989,-0.1638360486,0.2609240774,True,7,0,0,0,0,False,False
-3.5,11.0,collapse,False,0.0247627710,-0.1690470332,0.2656453380,True,7,0,0,0,0,False,False
-3.5,11.25,collapse,False,0.0246358147,-0.1742094624,0.2703250279,True,7,0,0,0,0,False,False
-3.5,11.5,collapse,False,0.0245106835,-0.1793243239,0.2749639634,True,7,0,0,0,0,False,False
-3.5,11.75,collapse,False,0.0243873322,-0.1843925744,0.2795629354,True,7,0,0,0,0,False,False
-3.5,12.0,collapse,False,0.0242657176,-0.1894151406,0.2841227108,True,7,0,0,0,0,False,False
-3.5,12.25,collapse,False,0.0241457978,-0.1943929205,0.2886440335,True,7,0,0,0,0,False,False
-3.5,12.5,collapse,False,0.0240275323,-0.1993267849,0.2931276249,True,7,0,0,0,0,False,False
-3.5,12.75,collapse,False,0.0239108821,-0.2042175784,0.2975741856,True,7,0,0,0,0,False,False
-3.5,13.0,collapse,False,0.0237958094,-0.2090661200,0.3019843956,True,7,0,0,0,0,False,False
-3.5,13.25,collapse,False,0.0236822778,-0.2138732050,0.3063589152,True,7,0,0,0,0,False,False
-3.5,13.5,collapse,False,0.0235702520,-0.2186396050,0.3106983861,True,7,0,0,0,0,False,False
-3.5,13.75,collapse,False,0.0234596979,-0.2233660698,0.3150034318,True,7,0,0,0,0,False,False
-3.5,14.0,collapse,False,0.0233505824,-0.2280533274,0.3192746583,True,7,0,0,0,0,False,False
-3.25,0.0,collapse,False,0.0442317302,0.1691011369,0.0000000000,True,7,0,0,0,0,False,False
-3.25,0.25,collapse,False,0.0436801116,0.1566455980,0.0104430399,True,7,0,0,0,0,False,False
-3.25,0.5,collapse,False,0.0431494798,0.1445066077,0.0206438011,True,7,0,0,0,0,False,False
-3.25,0.75,collapse,False,0.0426384335,0.1326662918,0.0306152981,True,7,0,0,0,0,False,False
-3.25,1.0,collapse,False,0.0421457053,0.1211083346,0.0403694449,True,7,0,0,0,0,False,False
-3.25,1.25,collapse,False,0.0416701454,0.1098177970,0.0499171805,True,7,0,0,0,0,False,False
-3.25,1.5,collapse,False,0.0412107071,0.0987809617,0.0592685770,True,7,0,0,0,0,False,False
-3.25,1.75,collapse,False,0.0407664351,0.0879851990,0.0684329326,True,7,0,0,0,0,False,False
-3.25,2.0,collapse,False,0.0403364554,0.0774188514,0.0774188514,True,7,0,0,0,0,False,False
-3.25,2.25,collapse,False,0.0399199656,0.0670711334,0.0862343144,True,7,0,0,0,0,False,False
-3.25,2.5,collapse,False,0.0395162282,0.0569320439,0.0948867398,True,7,0,0,0,0,False,False
-3.25,2.75,collapse,False,0.0391245633,0.0469922898,0.1033830375,True,7,0,0,0,0,False,False
-3.25,3.0,collapse,False,0.0387443426,0.0372432186,0.1117296557,True,7,0,0,0,0,False,False
-3.25,3.25,collapse,False,0.0383749850,0.0276767592,0.1199326231,True,7,0,0,0,0,False,False
-3.25,3.5,collapse,False,0.0380159514,0.0182853694,0.1279975859,True,7,0,0,0,0,False,False
-3.25,3.75,collapse,False,0.0376667408,0.0090619894,0.1359298405,True,7,0,0,0,0,False,False
-3.25,4.0,collapse,False,0.0373268873,0.0000000000,0.1437343633,True,7,0,0,0,0,False,False
-3.25,4.25,collapse,False,0.0369959565,-0.0089068139,0.1514158365,True,7,0,0,0,0,False,False
-3.25,4.5,collapse,False,0.0366735425,-0.0176642969,0.1589786722,True,7,0,0,0,0,False,False
-3.25,4.75,collapse,False,0.0363592664,-0.0262779526,0.1664270331,True,7,0,0,0,0,False,False
-3.25,5.0,collapse,False,0.0360527728,-0.0347529704,0.1737648520,True,7,0,0,0,0,False,False
-3.25,5.25,collapse,False,0.0357537289,-0.0430942497,0.1809958488,True,7,0,0,0,0,False,False
-3.25,5.5,collapse,False,0.0354618220,-0.0513064218,0.1881235466,True,7,0,0,0,0,False,False
-3.25,5.75,collapse,False,0.0351767583,-0.0593938694,0.1951512852,True,7,0,0,0,0,False,False
-3.25,6.0,collapse,False,0.0348982611,-0.0673607449,0.2020822348,True,7,0,0,0,0,False,False
-3.25,6.25,collapse,False,0.0346260698,-0.0752109865,0.2089194070,True,7,0,0,0,0,False,False
-3.25,6.5,collapse,False,0.0343599386,-0.0829483331,0.2156656661,True,7,0,0,0,0,False,False
-3.25,6.75,collapse,False,0.0340996353,-0.0905763380,0.2223237388,True,7,0,0,0,0,False,False
-3.25,7.0,collapse,False,0.0338449404,-0.0980983813,0.2288962229,True,7,0,0,0,0,False,False
-3.25,7.25,collapse,False,0.0335956462,-0.1055176810,0.2353855962,True,7,0,0,0,0,False,False
-3.25,7.5,collapse,False,0.0333515561,-0.1128373042,0.2417942233,True,7,0,0,0,0,False,False
-3.25,7.75,collapse,False,0.0331124834,-0.1200601757,0.2481243632,True,7,0,0,0,0,False,False
-3.25,8.0,collapse,False,0.0328782513,-0.1271890877,0.2543781754,True,7,0,0,0,0,False,False
-3.25,8.25,collapse,False,0.0326486918,-0.1342267074,0.2605577262,True,7,0,0,0,0,False,False
-3.25,8.5,collapse,False,0.0324236450,-0.1411755849,0.2666649938,True,7,0,0,0,0,False,False
-3.25,8.75,collapse,False,0.0322029590,-0.1480381599,0.2727018735,True,7,0,0,0,0,False,False
-3.25,9.0,collapse,False,0.0319864891,-0.1548167682,0.2786701828,True,7,0,0,0,0,False,False
-3.25,9.25,collapse,False,0.0317740976,-0.1615136478,0.2845716652,True,7,0,0,0,0,False,False
-3.25,9.5,collapse,False,0.0315656530,-0.1681309443,0.2904079946,True,7,0,0,0,0,False,False
-3.25,9.75,collapse,False,0.0313610300,-0.1746707159,0.2961807792,True,7,0,0,0,0,False,False
-3.25,10.0,collapse,False,0.0311601088,-0.1811349388,0.3018915646,True,7,0,0,0,0,False,False
-3.25,10.25,collapse,False,0.0309627752,-0.1875255108,0.3075418377,True,7,0,0,0,0,False,False
-3.25,10.5,collapse,False,0.0307689197,-0.1938442561,0.3131330291,True,7,0,0,0,0,False,False
-3.25,10.75,collapse,False,0.0305784377,-0.2000929289,0.3186665165,True,7,0,0,0,0,False,False
-3.25,11.0,collapse,False,0.0303912293,-0.2062732172,0.3241436270,True,7,0,0,0,0,False,False
-3.25,11.25,collapse,False,0.0302071984,-0.2123867459,0.3295656401,True,7,0,0,0,0,False,False
-3.25,11.5,collapse,False,0.0300262532,-0.2184350801,0.3349337895,True,7,0,0,0,0,False,False
-3.25,11.75,collapse,False,0.0298483057,-0.2244197284,0.3402492656,True,7,0,0,0,0,False,False
-3.25,12.0,collapse,False,0.0296732712,-0.2303421451,0.3455132176,True,7,0,0,0,0,False,False
-3.25,12.25,collapse,False,0.0295010686,-0.2362037331,0.3507267553,True,7,0,0,0,0,False,False
-3.25,12.5,collapse,False,0.0293316200,-0.2420058467,0.3558909511,True,7,0,0,0,0,False,False
-3.25,12.75,collapse,False,0.0291648506,-0.2477497932,0.3610068415,True,7,0,0,0,0,False,False
-3.25,13.0,collapse,False,0.0290006883,-0.2534368355,0.3660754291,True,7,0,0,0,0,False,False
-3.25,13.25,collapse,False,0.0288390640,-0.2590681942,0.3710976836,True,7,0,0,0,0,False,False
-3.25,13.5,collapse,False,0.0286799109,-0.2646450494,0.3760745438,True,7,0,0,0,0,False,False
-3.25,13.75,collapse,False,0.0285231650,-0.2701685423,0.3810069186,True,7,0,0,0,0,False,False
-3.25,14.0,collapse,False,0.0283687645,-0.2756397774,0.3858956883,True,7,0,0,0,0,False,False
-3.0,0.0,collapse,False,0.0593873196,0.2234418635,0.0000000000,True,7,0,0,0,0,False,False
-3.0,0.25,collapse,False,0.0583490863,0.2060417641,0.0137361176,True,7,0,0,0,0,False,False
-3.0,0.5,collapse,False,0.0573664863,0.1892645039,0.0270377863,True,7,0,0,0,0,False,False
-3.0,0.75,collapse,False,0.0564343220,0.1730608403,0.0399371170,True,7,0,0,0,0,False,False
-3.0,1.0,collapse,False,0.0555480843,0.1573874838,0.0524624946,True,7,0,0,0,0,False,False
-3.0,1.25,collapse,False,0.0547038356,0.1422061464,0.0646391575,True,7,0,0,0,0,False,False
-3.0,1.5,collapse,False,0.0538981177,0.1274827766,0.0764896659,True,7,0,0,0,0,False,False
-3.0,1.75,collapse,False,0.0531278766,0.1131869369,0.0880342843,True,7,0,0,0,0,False,False
-3.0,2.0,collapse,False,0.0523904019,0.0992912954,0.0992912954,True,7,0,0,0,0,False,False
-3.0,2.25,collapse,False,0.0516832776,0.0857712037,0.1102772618,True,7,0,0,0,0,False,False
-3.0,2.5,collapse,False,0.0510043404,0.0726043465,0.1210072442,True,7,0,0,0,0,False,False
-3.0,2.75,collapse,False,0.0503516465,0.0597704478,0.1314949851,True,7,0,0,0,0,False,False
-3.0,3.0,collapse,False,0.0497234423,0.0472510216,0.1417530647,True,7,0,0,0,0,False,False
-3.0,3.25,collapse,False,0.0491181408,0.0350291618,0.1517930343,True,7,0,0,0,0,False,False
-3.0,3.5,collapse,False,0.0485343011,0.0230893614,0.1616255295,True,7,0,0,0,0,False,False
-3.0,3.75,collapse,False,0.0479706112,0.0114173579,0.1712603689,True,7,0,0,0,0,False,False
-3.0,4.0,collapse,False,0.0474258732,0.0000000000,0.1807066389,True,7,0,0,0,0,False,False
-3.0,4.25,collapse,False,0.0468989901,-0.0111748687,0.1899727680,True,7,0,0,0,0,False,False
-3.0,4.5,collapse,False,0.0463889554,-0.0221185101,0.1990665909,True,7,0,0,0,0,False,False
-3.0,4.75,collapse,False,0.0458948431,-0.0328413799,0.2079954058,True,7,0,0,0,0,False,False
-3.0,5.0,collapse,False,0.0454157996,-0.0433532048,0.2167660238,True,7,0,0,0,0,False,False
-3.0,5.25,collapse,False,0.0449510363,-0.0536630508,0.2253848132,True,7,0,0,0,0,False,False
-3.0,5.5,collapse,False,0.0444998231,-0.0637793833,0.2338577387,True,7,0,0,0,0,False,False
-3.0,5.75,collapse,False,0.0440614831,-0.0737101205,0.2421903958,True,7,0,0,0,0,False,False
-3.0,6.0,collapse,False,0.0436353874,-0.0834626808,0.2503880423,True,7,0,0,0,0,False,False
-3.0,6.25,collapse,False,0.0432209507,-0.0930440252,0.2584556257,True,7,0,0,0,0,False,False
-3.0,6.5,collapse,False,0.0428176274,-0.1024606954,0.2663978079,True,7,0,0,0,0,False,False
-3.0,6.75,collapse,False,0.0424249081,-0.1117188471,0.2742189883,True,7,0,0,0,0,False,False
-3.0,7.0,collapse,False,0.0420423168,-0.1208242813,0.2819233229,True,7,0,0,0,0,False,False
-3.0,7.25,collapse,False,0.0416694076,-0.1297824713,0.2895147437,True,7,0,0,0,0,False,False
-3.0,7.5,collapse,False,0.0413057626,-0.1385985880,0.2969969742,True,7,0,0,0,0,False,False
-3.0,7.75,collapse,False,0.0409509893,-0.1472775218,0.3043735450,True,7,0,0,0,0,False,False
-3.0,8.0,collapse,False,0.0406047191,-0.1558239035,0.3116478071,True,7,0,0,0,0,False,False
-3.0,8.25,collapse,False,0.0402666049,-0.1642421229,0.3188229445,True,7,0,0,0,0,False,False
-3.0,8.5,collapse,False,0.0399363197,-0.1725363452,0.3259019854,True,7,0,0,0,0,False,False
-3.0,8.75,collapse,False,0.0396135552,-0.1807105269,0.3328878127,True,7,0,0,0,0,False,False
-3.0,9.0,collapse,False,0.0392980203,-0.1887684297,0.3397831734,True,7,0,0,0,0,False,False
-3.0,9.25,collapse,False,0.0389894399,-0.1967136333,0.3465906873,True,7,0,0,0,0,False,False
-3.0,9.5,collapse,False,0.0386875537,-0.2045495477,0.3533128550,True,7,0,0,0,0,False,False
-3.0,9.75,collapse,False,0.0383921151,-0.2122794233,0.3599520656,True,7,0,0,0,0,False,False
-3.0,10.0,collapse,False,0.0381028906,-0.2199063617,0.3665106028,True,7,0,0,0,0,False,False
-3.0,10.25,collapse,False,0.0378196585,-0.2274333244,0.3729906520,True,7,0,0,0,0,False,False
-3.0,10.5,collapse,False,0.0375422084,-0.2348631415,0.3793943055,True,7,0,0,0,0,False,False
-3.0,10.75,collapse,False,0.0372703404,-0.2421985195,0.3857235680,True,7,0,0,0,0,False,False
-3.0,11.0,collapse,False,0.0370038643,-0.2494420485,0.3919803619,True,7,0,0,0,0,False,False
-3.0,11.25,collapse,False,0.0367425992,-0.2565962093,0.3981665316,True,7,0,0,0,0,False,False
-3.0,11.5,collapse,False,0.0364863726,-0.2636633790,0.4042838478,True,7,0,0,0,0,False,False
-3.0,11.75,collapse,False,0.0362350202,-0.2706458375,0.4103340117,True,7,0,0,0,0,False,False
-3.0,12.0,collapse,False,0.0359883854,-0.2775457723,0.4163186585,True,7,0,0,0,0,False,False
-3.0,12.25,collapse,False,0.0357463186,-0.2843652841,0.4222393612,True,7,0,0,0,0,False,False
-3.0,12.5,collapse,False,0.0355086768,-0.2911063907,0.4280976333,True,7,0,0,0,0,False,False
-3.0,12.75,collapse,False,0.0352753236,-0.2977710322,0.4338949326,True,7,0,0,0,0,False,False
-3.0,13.0,collapse,False,0.0350461283,-0.3043610745,0.4396326632,True,7,0,0,0,0,False,False
-3.0,13.25,collapse,False,0.0348209660,-0.3108783134,0.4453121787,True,7,0,0,0,0,False,False
-3.0,13.5,collapse,False,0.0345997171,-0.3173244780,0.4509347845,True,7,0,0,0,0,False,False
-3.0,13.75,collapse,False,0.0343822668,-0.3237012341,0.4565017404,True,7,0,0,0,0,False,False
-3.0,14.0,collapse,False,0.0341685055,-0.3300101872,0.4620142621,True,7,0,0,0,0,False,False
-2.75,0.0,collapse,False,0.0813014497,0.2987660960,0.0000000000,True,7,0,0,0,0,True,False
-2.75,0.25,collapse,False,0.0792267625,0.2735620597,0.0182374706,True,7,0,0,0,0,True,False
-2.75,0.5,collapse,False,0.0773152293,0.2496815462,0.0356687923,True,7,0,0,0,0,True,False
-2.75,0.75,collapse,False,0.0755447398,0.2269726292,0.0523782990,True,7,0,0,0,0,True,False
-2.75,1.0,collapse,False,0.0738973641,0.2053096310,0.0684365437,True,7,0,0,0,0,False,False
-2.75,1.25,collapse,False,0.0723583591,0.1845872241,0.0839032837,True,7,0,0,0,0,False,False
-2.75,1.5,collapse,False,0.0709154539,0.1647161307,0.0988296784,True,7,0,0,0,0,False,False
-2.75,1.75,collapse,False,0.0695583261,0.1456199221,0.1132599394,True,7,0,0,0,0,False,False
-2.75,2.0,collapse,False,0.0682782100,0.1272325920,0.1272325920,True,7,0,0,0,0,False,False
-2.75,2.25,collapse,False,0.0670675984,0.1094966874,0.1407814553,True,7,0,0,0,0,False,False
-2.75,2.5,collapse,False,0.0659200137,0.0923618483,0.1539364138,True,7,0,0,0,0,False,False
-2.75,2.75,collapse,False,0.0648298276,0.0757836513,0.1667240329,True,7,0,0,0,0,False,False
-2.75,3.0,collapse,False,0.0637921196,0.0597226851,0.1791680553,True,7,0,0,0,0,False,False
-2.75,3.25,collapse,False,0.0628025636,0.0441438012,0.1912898052,True,7,0,0,0,0,False,False
-2.75,3.5,collapse,False,0.0618573359,0.0290155029,0.2031085206,True,7,0,0,0,0,False,False
-2.75,3.75,collapse,False,0.0609530410,0.0143094419,0.2146416292,True,7,0,0,0,0,False,False
-2.75,4.0,collapse,False,0.0600866502,0.0000000000,0.2259049786,True,7,0,0,0,0,False,False
-2.75,4.25,collapse,False,0.0592554508,-0.0139360606,0.2369130300,True,7,0,0,0,0,False,False
-2.75,4.5,collapse,False,0.0584570042,-0.0275198914,0.2476790227,True,7,0,0,0,0,False,False
-2.75,4.75,collapse,False,0.0576891099,-0.0407708074,0.2582151135,True,7,0,0,0,0,False,False
-2.75,5.0,collapse,False,0.0569497764,-0.0537064994,0.2685324970,True,7,0,0,0,0,False,False
-2.75,5.25,collapse,False,0.0562371952,-0.0663432164,0.2786415087,True,7,0,0,0,0,False,False
-2.75,5.5,collapse,False,0.0555497194,-0.0786959222,0.2885517146,True,7,0,0,0,0,False,False
-2.75,5.75,collapse,False,0.0548858454,-0.0907784313,0.2982719887,True,7,0,0,0,0,False,False
-2.75,6.0,collapse,False,0.0542441964,-0.1026035271,0.3078105812,True,7,0,0,0,0,False,False
-2.75,6.25,collapse,False,0.0536235092,-0.1141830640,0.3171751778,True,7,0,0,0,0,False,False
-2.75,6.5,collapse,False,0.0530226219,-0.1255280586,0.3263729524,True,7,0,0,0,0,False,False
-2.75,6.75,collapse,False,0.0524404634,-0.1366487683,0.3354106132,True,7,0,0,0,0,False,False
-2.75,7.0,collapse,False,0.0518760446,-0.1475547617,0.3442944440,True,7,0,0,0,0,False,False
-2.75,7.25,collapse,False,0.0513284498,-0.1582549802,0.3530303404,True,7,0,0,0,0,False,False
-2.75,7.5,collapse,False,0.0507968303,-0.1687577933,0.3616238427,True,7,0,0,0,0,False,False
-2.75,7.75,collapse,False,0.0502803977,-0.1790710475,0.3700801649,True,7,0,0,0,0,False,False
-2.75,8.0,collapse,False,0.0497784185,-0.1892021103,0.3784042205,True,7,0,0,0,0,False,False
-2.75,8.25,collapse,False,0.0492902092,-0.1991579090,0.3866006469,True,7,0,0,0,0,False,False
-2.75,8.5,collapse,False,0.0488151319,-0.2089449664,0.3946738254,True,7,0,0,0,0,False,False
-2.75,8.75,collapse,False,0.0483525903,-0.2185694322,0.4026279014,True,7,0,0,0,0,False,False
-2.75,9.0,collapse,False,0.0479020265,-0.2280371118,0.4104668012,True,7,0,0,0,0,False,False
-2.75,9.25,collapse,False,0.0474629175,-0.2373534919,0.4181942477,True,7,0,0,0,0,False,False
-2.75,9.5,collapse,False,0.0470347724,-0.2465237644,0.4258137749,True,7,0,0,0,0,False,False
-2.75,9.75,collapse,False,0.0466171303,-0.2555528473,0.4333287410,True,7,0,0,0,0,False,False
-2.75,10.0,collapse,False,0.0462095572,-0.2644454041,0.4407423402,True,7,0,0,0,0,False,False
-2.75,10.25,collapse,False,0.0458116447,-0.2732058620,0.4480576136,True,7,0,0,0,0,False,False
-2.75,10.5,collapse,False,0.0454230076,-0.2818384271,0.4552774591,True,7,0,0,0,0,False,False
-2.75,10.75,collapse,False,0.0450432825,-0.2903471001,0.4624046408,True,7,0,0,0,0,False,False
-2.75,11.0,collapse,False,0.0446721258,-0.2987356892,0.4694417972,True,7,0,0,0,0,False,False
-2.75,11.25,collapse,False,0.0443092129,-0.3070078228,0.4763914491,True,7,0,0,0,0,False,False
-2.75,11.5,collapse,False,0.0439542363,-0.3151669608,0.4832560066,True,7,0,0,0,0,False,False
-2.75,11.75,collapse,False,0.0436069048,-0.3232164053,0.4900377758,True,7,0,0,0,0,False,False
-2.75,12.0,collapse,False,0.0432669420,-0.3311593101,0.4967389651,True,7,0,0,0,0,False,False
-2.75,12.25,collapse,False,0.0429340860,-0.3389986895,0.5033616904,True,7,0,0,0,0,False,False
-2.75,12.5,collapse,False,0.0426080876,-0.3467374270,0.5099079808,True,7,0,0,0,0,False,False
-2.75,12.75,collapse,False,0.0422887102,-0.3543782826,0.5163797832,True,7,0,0,0,0,False,False
-2.75,13.0,collapse,False,0.0419757285,-0.3619239001,0.5227789667,True,7,0,0,0,0,False,False
-2.75,13.25,collapse,False,0.0416689281,-0.3693768135,0.5291073274,True,7,0,0,0,0,False,False
-2.75,13.5,collapse,False,0.0413681047,-0.3767394534,0.5353665917,True,7,0,0,0,0,False,False
-2.75,13.75,collapse,False,0.0410730635,-0.3840141524,0.5415584200,True,7,0,0,0,0,False,False
-2.75,14.0,collapse,False,0.0407836186,-0.3912031505,0.5476844107,True,7,0,0,0,0,False,False
-2.5,0.0,equilibrium,False,0.1151126044,0.4074467708,0.0000000000,True,0,7,0,0,0,True,False
-2.5,0.25,equilibrium,False,0.1105029556,0.3685951964,0.0245730131,True,0,7,0,0,0,True,False
-2.5,0.5,equilibrium,False,0.1064645312,0.3329544219,0.0475649174,True,0,7,0,0,0,True,False
-2.5,0.75,equilibrium,False,0.1028782032,0.2999564052,0.0692207089,True,0,7,0,0,0,True,False
-2.5,1.0,collapse,False,0.0996585361,0.2691801369,0.0897267123,True,7,0,0,0,0,True,False
-2.5,1.25,collapse,False,0.0967421249,0.2403034869,0.1092288577,True,7,0,0,0,0,True,False
-2.5,1.5,collapse,False,0.0940805976,0.2130735969,0.1278441581,True,7,0,0,0,0,True,False
-2.5,1.75,collapse,False,0.0916362019,0.1872877690,0.1456682648,True,7,0,0,0,0,True,False
